,username,description,location,text,hashtags
527,Issei_Uchida,上越教育大学名誉教授 。専門：臨床心理学とその関連領域（博士：心身障害学，筑波大学）。半世紀以上にわたって改訂され続け(最新は第16版）心理学のバイブルと評される＂Atokinson  & Hilgard’s Intoroduction to psychology”(ヒルガードの心理学）の監訳者としても知られている。,,"@nexta_tv @joncoopertweets 👏👏👏We want the EU, NATO, and G7 to continue to quickly provide Ukraine with effective weapons to fight off the Putin’s Nazi Russia ""Z"" war of aggression. Supply Mariupoi with lots of powerful weapons and relief supplies! immediately. From the Black Sea! #ArmUkraineNow  🇺🇦✌️",['ArmUkraineNow']
528,AndreiSterescu,"Economist @ECB | Political Economy, Public Policy, and EU Governance 🇪🇺 | RTs ≠ Endorsement | Views are my own","Frankfurt on the Main, Germany","While Russia may find ways around financial sanctions, restrictions on trade mean it's very difficult for Russian firms to restock and resupply due to a lack of foreign-made components and spare parts, crippling their military capabilities. #Ukraine

https://t.co/sPwbMhgeDP",['Ukraine']
529,vanmij,Born in Leiden. Moved on. Studied in Leiden. Moved around a lot. Now back in Leiden again. Two hundred meters took me dozens of years.,Leiden,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
530,RatnakrPhrm,,ประเทศไทย,"Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
531,OffTalkic,"Largely Congratulatory, Largely Corruption",,"Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
532,SPGCILNG,"Latest #LNG news and analysis, insight, regulatory knowledge and #infrastructure projects info. Retweets are not endorsements.",Global,"Asia's #LNG market has been disrupted by the #Ukraine war at a time when supply was already tight.  In this #podcast, our experts @ericyep, Kenneth Foo and Jeffrey Moore talk about the way ahead for Asia's LNG market.
🎧https://t.co/rQTwlTr0z7
#ONGT #Russia #gas #China #India https://t.co/udfjTop8Za","['LNG', 'Ukraine', 'podcast', 'ONGT', 'Russia', 'gas', 'China', 'India']"
533,Stevefrancis66,,"Scotland, United Kingdom","Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
534,UNCTADTrade,"Transforming people's lives by making trade work for all.
UNCTAD's Division on International Trade and Commodities","Geneva, Switzerland","The situation in Ukraine has worrying impacts on global wheat supplies.

36 nations, many of them least developed countries, import more than half of their wheat from Russia and Ukraine, leaving them highly exposed to supply disruptions and price hikes. https://t.co/yC7J1Qg7oh https://t.co/IArxfLQJgG",[]
535,MYUNGJOONKIM2,Mostly about Macro study. crypto. and nfts,,#Corn hits $8 a Bushel for 1st time since 2012 on supply woes. The global outlook for corn supplies has taken a hit as #Russia’s invasion of Ukraine disrupts farming and trade flows in a region responsible for about a fifth of exports. https://t.co/ox54zHzubp https://t.co/nWKOrC3a5r,['Corn']
536,shirtymcdeaf,What?!,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
537,lauralaurie9,"Community and healthcare interpreter. Community gardener. Likes Trees.

Candidate for Prime Minister of Canada!",Vancouver BC,"@Euan_MacDonald See it for what it is; pure land grabbing for natural resources. Ukraine supplies a massive amount of wheat and barley and vegetables to Europe. Russia already controls the oil, it wants to control the food supply as well.",[]
538,FitchSolutions,"We fuel better-informed credit risk and strategy decisions with reliable data, insightful research, and powerful analytics across global markets.","New York, NY London, UK","The #Russia-#Ukraine crisis is affecting multiple channels across the #MENA region, including higher #energy &amp; #grain prices, #supply disruption, #tourism, remittance inflows and increased risk-off sentiment. #Replay the webinar here: https://t.co/YRdzsmIyrk
#ConnectedThinking https://t.co/sy0IElgYZ0","['Russia', 'Ukraine', 'MENA', 'energy', 'grain', 'supply', 'tourism', 'Replay', 'ConnectedThinking']"
539,boscogonc,Russian Christian Orthodox .. Russianbots..  U.S. out Ukraine.  Chinabots.. U.S. out Taiwan... Taiwan is Chinese territory.,,Russia sends document on concerns of massive supply of weapons and military equipment to Kiev regime to all countries that support Nazism in Ukraine. #ForaImperialismo #TodoApoioÀRussia #PCO https://t.co/NwF8Md4Jre,"['ForaImperialismo', 'TodoApoioÀRussia', 'PCO']"
540,harry12567862,,,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
541,shisoro,FARMER,PATNA ,"Fertilizer big opportunity

Russia / Ukraine war - supply chain disturbed
China - lock down
Monsoon Season Coming up 

Demand for Fertilizer to peak out now !!!

GNFC/ GSFC / FACT / RCF / NFL / RALLIS / CHAMBAL / COROMONDEL ETC 

@CNBC_Awaaz @ZeeBusiness @ETNowSwadesh @ETMarkets",[]
542,GeorgeVSilva,,,"Canada should immediately supply Ukraine with heavy weapons now that Russia has reportedly begun a ground offensive to take control of the country's east, says the head of an organization that represents Ukrainian Canadians. https://t.co/OKoFOgSL04",[]
543,jjjarooney,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
544,Equiideas09,"Koo id - Equiideas09 , Tweets are not recommendations.RTs are not endorsements. PROUD TO BE AN INDIAN 🇮🇳🕉️🔱 हर हर महादेव 🙏",India 🇮🇳,"Fertilizer big opportunity

Russia / Ukraine war - supply chain disturbed
China - lock down
Monsoon Season Coming up 

Demand for Fertilizer to peak out now !!!

GNFC/ GSFC / FACT / RCF / NFL / RALLIS / CHAMBAL / COROMONDEL ETC 

@CNBC_Awaaz @ZeeBusiness @ETNowSwadesh @ETMarkets",[]
545,PolitPorn88,"Konspiracyjny paranoik, antysowiecki antyglobalista",Shangri-La,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
546,TolomeoNews,,,"Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
547,mining_soul,"when you are dead, you don’t know you are dead. it’s only painful and difficult for others. the same applies when you are stupid",,"@Euan_MacDonald See it for what it is; pure land grabbing for natural resources. Ukraine supplies a massive amount of wheat and barley and vegetables to Europe. Russia already controls the oil, it wants to control the food supply as well.",[]
548,Issei_Uchida,上越教育大学名誉教授 。専門：臨床心理学とその関連領域（博士：心身障害学，筑波大学）。半世紀以上にわたって改訂され続け(最新は第16版）心理学のバイブルと評される＂Atokinson  & Hilgard’s Intoroduction to psychology”(ヒルガードの心理学）の監訳者としても知られている。,,"@KyivIndependent Supply Mariupoi with lots of powerful weapons and supplies! immediately.! From the Black See. We want the EU, NATO, and G7 to continue to quickly provide Ukraine with effective weapons to fight off the Putin’s Nazi Russia ""Z"" war of aggression. #SlavaUkraine🇺🇦✌️#ArmUkraineNow","['SlavaUkraine', 'ArmUkraineNow']"
549,ukaszZ_,,,"Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
550,UKRWarSitRep,"Reposting verified media only about the Ukraine invasion by Putin.

Translating for English audience.",Ukraine,"⚡️🇬🇧🇺🇦 The governor of the Belgorod region reported that more than 30 houses were damaged in Golovchino after the shelling. Builders will begin restoration work today, gas supply and electricity will be restored in the next few hours #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/7n0PYSVhjz","['Ukraine', 'UkraineWar', 'Russia', 'UkraineInvasion']"
551,fizzbizz_050,bon vivant,India,"The high inflation was attributed “primarily to rise in prices of crude petroleum and natural gas, mineral oils, basic metals, etc. owing to disruption in global supply chain caused by Russia-Ukraine conflict https://t.co/1RxUP5g3SX",[]
552,JDIAZCARDIEL,"Socio de Advice Strategic Consultants Autor de Innovación y éxito empresarial y Digitalización y éxito empresarial. Experto en Economía/Empresa, Sociología, TIC",Madrid,"Giving #Ukraine heavy #weapons does not mean #NATO is at #war with #Russia  
(With intent to supply them to #Ukraine ) 
https://t.co/m1l2vux369","['Ukraine', 'weapons', 'NATO', 'war', 'Russia', 'Ukraine']"
553,exitinterzone,In love with the world #wanderlust,"Ghent, Belgium","Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
554,Bryan_E_Parker,"I think therefore I tweet. Focused on military matters. For now the Russian invasion of Ukraine is front and center. I'm not neutral, I support Ukraine. 🇺🇦","Seattle, WA","For #Ukraine movement eastward from Chuhuiv, this map from ISW really does a good job illustrating the ""chokepoint""—where the two railways that supply #Russia in Izyum intersect—at Kupyansk. https://t.co/43aC7qmQv4 https://t.co/szreaxGPXz","['Ukraine', 'Russia']"
555,JDIAZCARDIEL,"Socio de Advice Strategic Consultants Autor de Innovación y éxito empresarial y Digitalización y éxito empresarial. Experto en Economía/Empresa, Sociología, TIC",Madrid,"Giving #Ukraine heavy #weapons does not mean #NATO is at #war with #Russia  
(With intent to supply them to #Ukraine ) 
https://t.co/m1l2vux369","['Ukraine', 'weapons', 'NATO', 'war', 'Russia', 'Ukraine']"
556,fem_global,Stowarzyszenie FemGlobal. Kobiety w polityce międzynarodowej zostało założone przez grupę kobiet zajmujących się badaniem rzeczywistości międzynarodowej,Poland,With intent to supply – Giving Ukraine heavy weapons does not mean NATO is at war with Russia https://t.co/AbFK6bKWcM,[]
557,milleas3,"Mum 2 3 humans, 2 cats & a dog. Seeking fairer & empathetic society. Brexit was stupidity. Rejoin and stop the inevitable damage #FollowBackProEU #NotMovingOn",London,@Charles83230639 @NadineDorries but what she has tweeted is lies Russia were the first with the vaccines and Lithunia the first country to supply weapons to Ukraine,[]
558,DavidARader,U.S. Government Contracting Officer (retired) lived in Europe for 18 years (Germany & Italy & Iceland). US Navy Veteran served 3 years on Aircraft Carrier.,"Pensacola, Florida","Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
559,AAEnergyNews,"Energy-related global developments and sectoral news, reports and analyzes for investors. Also follow: @anadoluagency 📸+ 🎥: @anadoluimages",Ankara,"Oil prices eased on Tuesday despite production outages in Libya and supply concerns from the Russia-Ukraine war, although the COVID-19 lockdowns in Shanghai and other Chinese cities offset demand https://t.co/zP628T7zTQ https://t.co/pbSHLkKl8K",[]
560,ferozwala,W pirsarwarras,E,"#France Pledges to Continue Deliveries of 'Defensive' Weapons to #Ukraine 

Paris will continue to supply Ukraine with defensive weapons, French government spokesman Gabriel Attal said on Tuesday.

#Sputnik #Russia #Ukraine #Breaking","['France', 'Ukraine', 'Sputnik', 'Russia', 'Ukraine', 'Breaking']"
561,Debbie_in_WI,"Ret👮‍♀️/remote fed court transcribe. Mom to parrots, cats, border collie, corgi, chickens, hubby. 💉😷  #DemCast #Christian #PassFTVA #JusticeMatters 🚫DM","Wisconsin, USA","Aid workers carry bottled water to a humanitarian center in Odesa on Monday. 

The water will be sent to the neighboring city of Mykolaiv, which is without central water supply. 

https://t.co/xAareh1AOz

📷 Oleksandr Gimanov / AFP https://t.co/XUWUkDbFNF",[]
562,kyivnotkievch,#KyivNotKiev features most recent highlights from Ukraine.,Ukraine,Russia's war against Ukraine has destroyed water and electricity networks. Due to permanent shelling there has been no centralized water supply in a lot of big and small cities with a population of many thousands.,[]
563,kelene_k,"Gardien de proprprivées, Je dénonce ici le nombre de gardiens payés au black ou non déclarés. Rejette tout extremisme #Climat#Geopolitique #Terrorisme #Economie","D'Alsace Bossue à St Tropez, France","Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
564,ShounakSinhaRay,"23 years old || Passionate Poet || Covering Human Rights || Nationalist || Pro-Democracy || 
Freedom is not given, it is taken --- Netaji Subhas Chandra Bose",India,"The supply of heavier weaponry and more battlefield intelligence to Ukraine ""marks a significant expansion of US involvement in the conflict,"" with the US emboldened by the belief that ""Russia is less likely to retaliate against the West as the fight grinds on,"" according to @FT.",[]
565,janacjana,,,"@KyivIndependent On top of it, MANY Belarusians refuse to join Russia 🇷🇺 in this war. They destroy railroads used by Russians to supply the war and many become volunteers fighting for Ukraine 🇺🇦. They’re also fighting for their own freedom from Russia and its puppet Lukashenka. 🤍❤️🤍",[]
566,SfaturiIT,"Sfaturi si servicii IT: SEO, Instalare Servere Web, Wordpress, Configurare PC si altele","Bucuresti,Romania","Smoking #Russia'n supply convoy
east #Ukraine https://t.co/aA6H67mnOr","['Russia', 'Ukraine']"
